filename,r,g,b,class
train/apples/images (54).jpg,88,28,28,0
train/apples/images (55).jpg,142,126,111,0
train/apples/images (56).jpg,143,32,49,0
train/apples/images (57).jpg,255,153,155,0
train/apples/images (58).jpg,24,19,16,0
train/apples/images (59).jpg,62,13,9,0
train/apples/images (6).jpg,134,16,48,0
train/apples/images (60).jpg,127,1,4,0
train/apples/images (61).jpg,212,109,136,0
train/apples/images (62).jpg,127,26,30,0
train/apples/images (63).jpg,100,121,62,0
train/apples/images (64).jpg,168,69,72,0
train/apples/images (65).jpg,157,5,2,0
train/apples/images (66).jpg,110,37,54,0
train/apples/images (67).jpg,139,76,97,0
train/apples/images (68).jpg,84,0,0,0
train/apples/images (69).jpg,187,35,48,0
train/apples/images (7).jpg,98,115,19,0
train/apples/images (70).jpg,86,14,17,0
train/apples/images (71).jpg,175,75,75,0
train/apples/images (72).jpg,159,22,30,0
train/apples/images (73).jpg,65,46,42,0
train/apples/images (74).jpg,136,22,32,0
train/apples/images (75).jpg,155,141,132,0
train/apples/images (76).jpg,206,37,60,0
train/apples/images (77).jpg,81,29,33,0
train/apples/images (78).jpg,89,25,23,0
train/apples/images (79).jpg,25,9,10,0
train/apples/images (8).jpg,156,140,114,0
train/apples/images (80).jpg,245,147,196,0
train/apples/images (81).jpg,188,24,35,0
train/apples/images (82).jpg,2,5,10,0
train/apples/images (83).jpg,45,16,18,0
train/apples/images (84).jpg,215,68,136,0
train/apples/images (85).jpg,66,9,15,0
train/apples/images (86).jpg,119,32,49,0
train/apples/images (87).jpg,128,7,12,0
train/apples/images (88).jpg,106,13,34,0
train/apples/images (89).jpg,148,165,73,0
train/apples/images (9).jpg,200,156,119,0
train/apples/images (90).jpg,141,142,172,0
train/apples/images (91).jpg,92,15,25,0
train/apples/images (92).jpg,115,0,0,0
train/apples/images (93).jpg,118,3,6,0
train/apples/images (94).jpg,85,0,0,0
train/apples/images (95).jpg,143,28,41,0
train/apples/images (96).jpg,174,39,35,0
train/apples/images (97).jpg,66,0,0,0
train/apples/images (98).jpg,97,0,0,0
train/apples/images (99).jpg,91,25,27,0
train/apples/images - 2022-02-02T202002.905.jpg,153,7,7,0
train/apples/images - 2022-02-02T202003.120.jpg,200,141,169,0
train/apples/images - 2022-02-02T202003.215.jpg,102,43,61,0
train/apples/images - 2022-02-02T202003.323.jpg,62,43,39,0
train/apples/images - 2022-02-02T202003.433.jpg,82,20,43,0
train/apples/images - 2022-02-02T202003.831.jpg,96,24,28,0
train/apples/images - 2022-02-02T202004.630.jpg,154,29,23,0
train/apples/images - 2022-02-02T202006.106.jpg,71,57,48,0
train/apples/images - 2022-02-02T202009.171.jpg,138,150,192,0
train/apples/images - 2022-02-02T202011.795.jpg,151,27,25,0
train/apples/images - 2022-02-02T202014.579.jpg,82,20,43,0
train/apples/images - 2022-02-02T202015.899.jpg,96,0,0,0
train/apples/images - 2022-02-02T202017.065.jpg,116,25,30,0
train/apples/images - 2022-02-02T202018.279.jpg,255,255,255,0
train/apples/images - 2022-02-02T202018.942.jpg,137,24,20,0
train/apples/images - 2022-02-02T202020.902.jpg,35,28,22,0
train/apples/images - 2022-02-02T202022.908.jpg,217,84,53,0
train/apples/images - 2022-02-02T202023.280.jpg,166,10,14,0
train/apples/images - 2022-02-02T202024.713.jpg,80,6,7,0
train/apples/images - 2022-02-02T202025.186.jpg,205,140,98,0
train/apples/images - 2022-02-02T202026.019.jpg,166,42,52,0
train/apples/images - 2022-02-02T202026.499.jpg,118,29,11,0
train/apples/images - 2022-02-02T202026.603.jpg,99,29,29,0
train/apples/images - 2022-02-02T202028.265.jpg,224,220,193,0
train/apples/images - 2022-02-02T202028.755.jpg,165,44,51,0
train/apples/images - 2022-02-02T202029.148.jpg,221,73,133,0
train/apples/images - 2022-02-02T202030.574.jpg,116,24,39,0
train/apples/images - 2022-02-02T202032.383.jpg,140,24,35,0
train/apples/images - 2022-02-02T202034.375.jpg,101,58,51,0
train/apples/images - 2022-02-02T202041.439.jpg,240,163,169,0
train/apples/images - 2022-02-02T202044.622.jpg,115,4,13,0
train/apples/images - 2022-02-02T202048.763.jpg,137,3,10,0
train/apples/images - 2022-02-02T202051.824.jpg,40,67,50,0
train/apples/images - 2022-02-02T202103.208.jpg,70,0,0,0
train/apples/images - 2022-02-02T202106.203.jpg,162,22,35,0
train/apples/images - 2022-02-02T202110.160.jpg,162,0,0,0
train/apples/images - 2022-02-02T202111.073.jpg,124,4,14,0
train/apples/images - 2022-02-02T202111.331.jpg,61,16,23,0
train/apples/images - 2022-02-02T202111.884.jpg,217,21,57,0
train/apples/images - 2022-02-02T202113.114.jpg,110,10,8,0
train/apples/images - 2022-02-02T202114.174.jpg,123,31,42,0
train/apples/images - 2022-02-02T202114.456.jpg,157,6,13,0
train/apples/images - 2022-02-02T202114.641.jpg,24,15,16,0
train/apples/images - 2022-02-02T202114.896.jpg,254,59,103,0
train/apples/images - 2022-02-02T202115.573.jpg,172,203,143,0
train/apples/images - 2022-02-02T202116.641.jpg,127,9,21,0
train/apples/images - 2022-02-02T202117.507.jpg,177,63,97,0
train/apples/images - 2022-02-02T202118.846.jpg,80,8,20,0
train/apples/images - 2022-02-02T202120.034.jpg,115,21,9,0
train/apples/images - 2022-02-02T202120.245.jpg,99,125,116,0
train/apples/images - 2022-02-02T202121.849.jpg,225,76,118,0
train/apples/images - 2022-02-02T202122.081.jpg,183,32,37,0
train/apples/images - 2022-02-02T202122.205.jpg,177,9,32,0
train/apples/images - 2022-02-02T202123.554.jpg,141,67,18,0
train/apples/images - 2022-02-02T202124.046.jpg,255,136,141,0
train/apples/images - 2022-02-02T202124.362.jpg,165,149,124,0
train/apples/images - 2022-02-02T202334.178.jpg,83,103,42,0
train/apples/images - 2022-02-02T202334.884.jpg,114,126,80,0
train/apples/images - 2022-02-02T202335.024.jpg,101,123,51,0
train/apples/images - 2022-02-02T202335.259.jpg,34,60,0,0
train/apples/images - 2022-02-02T202335.454.jpg,31,51,0,0
train/apples/images - 2022-02-02T202335.644.jpg,85,138,24,0
train/apples/images - 2022-02-02T202335.825.jpg,68,111,32,0
train/apples/images - 2022-02-02T202337.018.jpg,132,139,95,0
train/apples/images - 2022-02-02T202337.320.jpg,0,7,0,0
train/apples/images - 2022-02-02T202337.670.jpg,131,128,73,0
train/apples/images - 2022-02-02T202338.687.jpg,102,159,44,0
train/apples/images - 2022-02-02T202339.100.jpg,119,120,16,0
train/apples/images - 2022-02-02T202339.935.jpg,80,117,37,0
train/apples/images - 2022-02-02T202340.556.jpg,140,175,49,0
train/apples/images - 2022-02-02T202341.075.jpg,57,111,0,0
train/apples/images - 2022-02-02T202342.120.jpg,47,55,0,0
train/apples/images - 2022-02-02T202345.095.jpg,46,76,26,0
train/apples/images - 2022-02-02T202345.559.jpg,121,105,79,0
train/apples/images - 2022-02-02T202346.708.jpg,0,9,0,0
train/apples/images - 2022-02-02T202347.301.jpg,0,3,0,0
train/apples/images - 2022-02-02T202347.422.jpg,119,108,76,0
train/apples/images - 2022-02-02T202348.506.jpg,111,117,57,0
train/apples/images - 2022-02-02T202349.413.jpg,0,39,0,0
train/apples/images - 2022-02-02T202350.452.jpg,114,154,81,0
train/apples/images - 2022-02-02T202351.055.jpg,82,79,36,0
train/apples/images - 2022-02-02T202351.361.jpg,252,251,247,0
train/apples/images - 2022-02-02T202352.846.jpg,112,152,19,0
train/apples/images - 2022-02-02T202353.006.jpg,203,49,41,0
train/apples/images - 2022-02-02T202353.178.jpg,75,121,0,0
train/apples/images - 2022-02-02T202354.302.jpg,0,25,0,0
train/apples/images - 2022-02-02T202355.055.jpg,143,198,115,0
train/apples/images - 2022-02-02T202355.680.jpg,43,60,8,0
train/apples/images - 2022-02-02T202355.902.jpg,33,65,0,0
train/apples/images - 2022-02-02T202355.977.jpg,84,85,43,0
train/apples/images - 2022-02-02T202356.878.jpg,165,203,81,0
train/apples/images - 2022-02-02T202359.320.jpg,143,198,115,0
train/apples/images - 2022-02-02T202400.387.jpg,120,138,96,0
train/apples/images - 2022-02-02T202401.956.jpg,53,123,0,0
train/apples/images - 2022-02-02T202402.552.jpg,31,49,27,0
train/apples/images - 2022-02-02T202403.313.jpg,54,81,38,0
train/apples/images - 2022-02-02T202403.902.jpg,123,134,58,0
train/apples/images - 2022-02-02T202404.129.jpg,151,127,103,0
train/apples/images - 2022-02-02T202404.227.jpg,254,254,254,0
train/apples/images - 2022-02-02T202404.384.jpg,61,76,45,0
train/apples/images - 2022-02-02T202404.577.jpg,70,95,12,0
train/apples/images - 2022-02-02T202404.722.jpg,53,76,48,0
train/apples/images - 2022-02-02T202404.859.jpg,255,255,255,0
train/apples/images - 2022-02-02T202405.989.jpg,45,54,0,0
train/apples/images - 2022-02-02T202406.362.jpg,255,255,255,0
train/apples/images - 2022-02-02T202407.088.jpg,80,92,42,0
train/apples/images - 2022-02-02T202407.197.jpg,11,13,8,0
train/apples/images - 2022-02-02T202407.372.jpg,173,189,101,0
train/apples/images - 2022-02-02T202407.477.jpg,10,14,15,0
train/apples/images - 2022-02-02T202407.614.jpg,238,255,255,0
train/apples/images - 2022-02-02T202407.792.jpg,38,46,0,0
train/apples/images - 2022-02-02T202408.654.jpg,30,58,7,0
train/apples/images - 2022-02-02T202408.906.jpg,0,2,0,0
train/apples/images - 2022-02-02T202410.080.jpg,37,61,0,0
train/apples/images - 2022-02-02T202411.901.jpg,62,97,43,0
train/apples/images - 2022-02-02T202412.803.jpg,51,73,0,0
train/apples/images - 2022-02-02T202413.234.jpg,42,64,0,0
train/apples/images - 2022-02-02T202414.436.jpg,244,244,242,0
train/apples/images - 2022-02-02T202416.818.jpg,41,73,0,0
train/apples/images - 2022-02-02T202418.454.jpg,96,133,38,0
train/apples/images - 2022-02-02T202652.298.jpg,83,103,42,0
train/apples/images - 2022-02-02T202652.671.jpg,114,126,80,0
train/apples/images - 2022-02-02T202652.986.jpg,101,123,51,0
train/apples/images - 2022-02-02T202653.069.jpg,34,60,0,0
train/apples/images - 2022-02-02T202653.169.jpg,31,51,0,0
train/apples/images - 2022-02-02T202653.688.jpg,85,138,24,0
train/apples/images - 2022-02-02T202653.959.jpg,68,111,32,0
train/apples/images - 2022-02-02T202654.433.jpg,132,139,95,0
train/apples/images - 2022-02-02T202654.645.jpg,0,7,0,0
train/apples/images - 2022-02-02T202654.728.jpg,131,128,73,0
train/apples/images - 2022-02-02T202655.558.jpg,102,159,44,0
train/apples/images - 2022-02-02T202655.970.jpg,119,120,16,0
train/apples/images - 2022-02-02T202656.107.jpg,80,117,37,0
train/apples/images - 2022-02-02T202656.673.jpg,140,175,49,0
train/apples/images - 2022-02-02T202656.855.jpg,57,111,0,0
train/apples/images - 2022-02-02T202656.955.jpg,47,55,0,0
train/apples/images - 2022-02-02T202657.084.jpg,46,76,26,0
train/apples/images - 2022-02-02T202657.748.jpg,121,105,79,0
train/apples/images - 2022-02-02T202658.639.jpg,0,9,0,0
train/apples/images - 2022-02-02T202703.062.jpg,0,3,0,0
train/apples/images - 2022-02-02T202705.118.jpg,119,108,76,0
train/apples/images - 2022-02-02T202706.131.jpg,111,117,57,0
train/apples/images - 2022-02-02T202708.675.jpg,0,39,0,0
train/apples/images - 2022-02-02T202710.337.jpg,114,154,81,0
train/apples/images - 2022-02-02T202711.862.jpg,82,79,36,0
train/apples/images - 2022-02-02T202712.104.jpg,252,251,247,0
train/apples/images - 2022-02-02T202712.225.jpg,112,152,19,0
train/apples/images - 2022-02-02T202713.089.jpg,203,49,41,0
train/apples/images - 2022-02-02T202714.105.jpg,75,121,0,0
train/apples/images - 2022-02-02T202715.613.jpg,0,25,0,0
train/apples/images - 2022-02-02T202718.092.jpg,143,198,115,0
train/apples/images - 2022-02-02T202719.607.jpg,43,60,8,0
train/apples/images - 2022-02-02T202720.563.jpg,33,65,0,0
train/apples/images - 2022-02-02T202720.725.jpg,84,85,43,0
train/apples/images - 2022-02-02T202721.747.jpg,165,203,81,0
train/apples/images - 2022-02-02T202722.715.jpg,143,198,115,0
train/apples/images - 2022-02-02T202722.855.jpg,120,138,96,0
train/apples/images - 2022-02-02T202723.085.jpg,53,123,0,0
train/apples/images - 2022-02-02T202723.204.jpg,31,49,27,0
train/apples/images - 2022-02-02T202723.300.jpg,54,81,38,0
train/apples/images - 2022-02-02T202724.522.jpg,123,134,58,0
train/apples/images - 2022-02-02T202725.062.jpg,151,127,103,0
train/apples/images - 2022-02-02T202725.344.jpg,254,254,254,0
train/apples/images - 2022-02-02T202726.205.jpg,61,76,45,0
train/apples/images - 2022-02-02T202727.172.jpg,70,95,12,0
train/apples/images - 2022-02-02T202728.323.jpg,53,76,48,0
train/apples/images - 2022-02-02T202729.407.jpg,255,255,255,0
train/apples/images - 2022-02-02T202732.711.jpg,45,54,0,0
train/apples/images - 2022-02-02T202734.501.jpg,255,255,255,0
train/apples/images - 2022-02-02T202736.468.jpg,80,92,42,0
train/apples/images - 2022-02-02T202737.991.jpg,11,13,8,0
train/apples/images - 2022-02-02T202738.786.jpg,173,189,101,0
train/apples/images - 2022-02-02T202740.217.jpg,10,14,15,0
train/apples/images - 2022-02-02T202741.256.jpg,238,255,255,0
train/apples/images - 2022-02-02T202742.242.jpg,38,46,0,0
train/apples/images - 2022-02-02T202743.538.jpg,30,58,7,0
train/apples/images - 2022-02-02T202744.011.jpg,0,2,0,0
train/apples/images - 2022-02-02T202744.449.jpg,37,61,0,0
train/apples/images - 2022-02-02T202745.407.jpg,62,97,43,0
train/apples/images - 2022-02-02T202745.631.jpg,51,73,0,0
train/apples/images - 2022-02-02T202745.953.jpg,42,64,0,0
train/apples/images - 2022-02-02T202747.090.jpg,244,244,242,0
train/apples/images - 2022-02-02T202747.181.jpg,41,73,0,0
train/apples/images - 2022-02-02T202747.277.jpg,96,133,38,0
train/apples/images - 2022-02-02T202945.455.jpg,138,148,140,0
train/apples/images - 2022-02-02T202945.840.jpg,82,79,36,0
train/apples/images - 2022-02-02T202947.186.jpg,0,9,0,0
train/apples/images - 2022-02-02T202948.147.jpg,133,144,110,0
train/apples/images - 2022-02-02T202948.891.jpg,132,142,73,0
train/apples/images - 2022-02-02T202950.703.jpg,125,132,88,0
train/apples/images - 2022-02-02T202953.988.jpg,143,198,115,0
train/apples/images - 2022-02-02T202955.018.jpg,85,138,24,0
train/apples/images - 2022-02-02T202955.944.jpg,168,31,25,0
train/apples/images - 2022-02-02T202957.577.jpg,96,133,38,0
train/apples/images - 2022-02-02T202959.308.jpg,143,176,145,0
train/apples/images - 2022-02-02T203044.705.jpg,133,7,10,0
train/apples/images - 2022-02-02T203045.488.jpg,160,9,24,0
train/apples/images - 2022-02-02T203045.579.jpg,90,0,0,0
train/apples/images - 2022-02-02T203045.673.jpg,151,93,91,0
train/apples/images - 2022-02-02T203449.855.jpg,36,17,10,0
train/apples/images - 2022-02-02T203451.483.jpg,133,7,10,0
train/apples/images - 2022-02-02T203452.883.jpg,255,255,255,0
train/apples/images - 2022-02-02T203453.403.jpg,117,0,0,0
train/apples/images - 2022-02-02T203454.490.jpg,255,255,255,0
train/apples/images - 2022-02-02T203456.027.jpg,255,255,255,0
train/apples/images - 2022-02-02T203456.301.jpg,76,6,16,0
train/apples/images - 2022-02-02T203456.647.jpg,255,255,255,0
train/apples/images - 2022-02-02T203457.832.jpg,247,64,60,0
train/apples/images - 2022-02-02T203457.967.jpg,254,254,254,0
train/apples/images - 2022-02-02T203458.079.jpg,146,8,21,0
train/apples/images - 2022-02-02T203458.181.jpg,255,255,255,0
train/apples/images - 2022-02-02T203458.360.jpg,47,43,42,0
train/apples/images - 2022-02-02T203458.831.jpg,255,255,255,0
train/apples/images - 2022-02-02T203459.969.jpg,110,0,0,0
train/apples/images - 2022-02-02T203501.153.jpg,51,110,80,0
train/apples/images - 2022-02-02T203501.375.jpg,46,27,20,0
train/apples/images - 2022-02-02T203502.284.jpg,255,255,255,0
train/apples/images - 2022-02-02T203504.176.jpg,255,255,255,0
train/apples/images - 2022-02-02T203506.882.jpg,187,0,0,0
train/apples/images - 2022-02-02T203508.586.jpg,129,38,47,0
train/apples/images - 2022-02-02T203509.920.jpg,255,255,255,0
train/apples/images - 2022-02-02T203510.839.jpg,255,255,255,0
train/apples/images - 2022-02-02T203511.011.jpg,130,28,23,0
train/apples/images - 2022-02-02T203511.244.jpg,58,87,31,0
train/apples/images - 2022-02-02T203512.330.jpg,255,255,255,0
train/apples/images - 2022-02-02T203512.926.jpg,236,122,96,0
train/apples/images - 2022-02-02T203513.021.jpg,165,30,34,0
train/apples/images - 2022-02-02T203513.128.jpg,140,104,80,0
train/apples/images - 2022-02-02T203513.509.jpg,6,19,2,0
train/apples/images - 2022-02-02T203514.873.jpg,157,5,2,0
train/apples/images - 2022-02-02T203515.818.jpg,33,53,16,0
train/apples/images - 2022-02-02T203518.542.jpg,159,22,30,0
train/apples/images - 2022-02-02T203519.839.jpg,188,24,35,0
train/apples/images - 2022-02-02T203521.104.jpg,123,31,42,0
train/apples/images - 2022-02-02T203521.226.jpg,134,16,48,0
train/apples/images - 2022-02-02T203521.626.jpg,168,69,72,0
train/apples/images - 2022-02-02T203521.991.jpg,102,74,62,0
train/apples/images - 2022-02-02T203522.206.jpg,116,63,81,0
train/apples/images - 2022-02-02T203522.409.jpg,43,48,42,0
train/apples/images - 2022-02-02T203522.570.jpg,116,25,30,0
train/apples/images - 2022-02-02T203522.653.jpg,243,84,55,0
train/apples/images - 2022-02-02T203522.749.jpg,102,0,0,0
train/apples/images - 2022-02-02T203523.773.jpg,65,0,0,0
train/apples/images - 2022-02-02T203524.087.jpg,101,58,51,0
train/apples/images - 2022-02-02T203524.184.jpg,101,73,61,0
train/apples/images - 2022-02-02T203524.408.jpg,217,21,57,0
train/apples/images - 2022-02-02T203524.553.jpg,91,25,27,0
train/apples/images - 2022-02-02T203527.972.jpg,183,50,113,0
train/apples/images - 2022-02-02T203530.413.jpg,186,75,84,0
train/apples/images - 2022-02-02T203533.090.jpg,96,24,28,0
train/apples/images - 2022-02-02T203534.358.jpg,112,4,20,0
train/apples/images - 2022-02-02T203535.034.jpg,109,24,21,0
train/apples/images - 2022-02-02T203535.115.jpg,80,6,7,0
train/apples/images - 2022-02-02T203535.249.jpg,243,84,55,0
train/apples/images - 2022-02-02T203535.368.jpg,110,106,68,0
train/apples/images - 2022-02-02T203535.455.jpg,96,0,0,0
train/apples/images - 2022-02-02T203537.311.jpg,166,10,14,0
train/apples/images - 2022-02-02T203540.188.jpg,205,140,98,0
train/apples/images.jpg,191,83,96,0
train/oranges/download (1).jpg,247,140,8,1
train/oranges/download (10).jpg,111,90,63,1
train/oranges/download (11).jpg,213,112,4,1
train/oranges/download (12).jpg,255,255,255,1
train/oranges/download (13).jpg,0,54,0,1
train/oranges/download (14).jpg,7,7,5,1
train/oranges/download (15).jpg,248,152,16,1
train/oranges/download (16).jpg,15,56,0,1
train/oranges/download (17).jpg,145,131,105,1
train/oranges/download (18).jpg,156,131,111,1
train/oranges/download (19).jpg,84,83,65,1
train/oranges/download (2).jpg,210,139,13,1
train/oranges/download (20).jpg,11,11,11,1
train/oranges/download (21).jpg,183,190,198,1
train/oranges/download (22).jpg,253,224,124,1
train/oranges/download (23).jpg,30,71,0,1
train/oranges/download (24).jpg,0,3,0,1
train/oranges/download (25).jpg,76,55,72,1
train/oranges/download (26).jpg,0,2,0,1
train/oranges/download (27).jpg,254,223,132,1
train/oranges/download (28).jpg,0,11,0,1
train/oranges/download (29).jpg,54,83,29,1
train/oranges/download (3).jpg,247,141,55,1
train/oranges/download (30).jpg,42,62,9,1
train/oranges/download (31).jpg,2,69,0,1
train/oranges/download (32).jpg,52,64,0,1
train/oranges/download (33).jpg,27,26,6,1
train/oranges/download (34).jpg,232,106,19,1
train/oranges/download (35).jpg,253,151,4,1
train/oranges/download (36).jpg,25,31,0,1
train/oranges/download (37).jpg,0,25,0,1
train/oranges/download (38).jpg,36,69,0,1
train/oranges/download (39).jpg,42,57,14,1
train/oranges/download (4).jpg,228,128,4,1
train/oranges/download (40).jpg,193,68,24,1
train/oranges/download (41).jpg,84,83,65,1
train/oranges/download (42).jpg,6,8,7,1
train/oranges/download (43).jpg,179,67,1,1
train/oranges/download (44).jpg,74,63,59,1
train/oranges/download (45).jpg,36,63,28,1
train/oranges/download (46).jpg,84,88,51,1
train/oranges/download (47).jpg,62,91,33,1
train/oranges/download (48).jpg,9,9,9,1
train/oranges/download (49).jpg,113,145,0,1
train/oranges/download (5).jpg,232,106,19,1
train/oranges/download (50).jpg,19,59,0,1
train/oranges/download (51).jpg,40,49,0,1
train/oranges/download (52).jpg,254,112,4,1
train/oranges/download (53).jpg,15,20,0,1
train/oranges/download (54).jpg,217,96,23,1
train/oranges/download (55).jpg,72,85,6,1
train/oranges/download (56).jpg,66,93,52,1
train/oranges/download (57).jpg,0,54,0,1
train/oranges/download (58).jpg,123,154,87,1
train/oranges/download (59).jpg,249,180,17,1
train/oranges/download (6).jpg,175,75,0,1
train/oranges/download (60).jpg,81,142,73,1
train/oranges/download (61).jpg,129,140,74,1
train/oranges/download (62).jpg,115,167,144,1
train/oranges/download (63).jpg,195,182,166,1
train/oranges/download (64).jpg,13,19,15,1
train/oranges/download (65).jpg,255,255,255,1
train/oranges/download (66).jpg,55,68,0,1
train/oranges/download (67).jpg,0,1,0,1
train/oranges/download (68).jpg,213,214,216,1
train/oranges/download (69).jpg,56,70,44,1
train/oranges/download (7).jpg,186,59,4,1
train/oranges/download (70).jpg,250,251,255,1
train/oranges/download (71).jpg,0,11,0,1
train/oranges/download (72).jpg,0,23,7,1
train/oranges/download (73).jpg,7,3,2,1
train/oranges/download (74).jpg,36,42,30,1
train/oranges/download (75).jpg,78,81,70,1
train/oranges/download (76).jpg,112,114,103,1
train/oranges/download (77).jpg,60,68,81,1
train/oranges/download (78).jpg,89,108,89,1
train/oranges/download (79).jpg,255,255,255,1
train/oranges/download (8).jpg,18,18,18,1
train/oranges/download (80).jpg,0,14,0,1
train/oranges/download (81).jpg,255,163,76,1
train/oranges/download (82).jpg,45,47,36,1
train/oranges/download (83).jpg,255,202,24,1
train/oranges/download (84).jpg,182,146,124,1
train/oranges/download (85).jpg,6,6,4,1
train/oranges/download (86).jpg,42,64,0,1
train/oranges/download (87).jpg,46,57,14,1
train/oranges/download (88).jpg,102,126,90,1
train/oranges/download (89).jpg,104,142,69,1
train/oranges/download (9).jpg,69,35,26,1
train/oranges/download (90).jpg,56,66,31,1
train/oranges/download (91).jpg,91,116,32,1
train/oranges/download (92).jpg,47,58,0,1
train/oranges/download (93).jpg,205,211,225,1
train/oranges/download (94).jpg,255,255,255,1
train/oranges/download (95).jpg,152,95,42,1
train/oranges/download (96).jpg,50,77,22,1
train/oranges/download (97).jpg,131,115,92,1
train/oranges/download (98).jpg,98,108,73,1
train/oranges/download.jpg,209,131,69,1
train/oranges/images (1).jpg,168,104,4,1
train/oranges/images (10).jpg,252,154,45,1
train/oranges/images (100).jpg,7,7,5,1
train/oranges/images (11).jpg,253,229,121,1
train/oranges/images (12).jpg,221,150,0,1
train/oranges/images (13).jpg,0,3,0,1
train/oranges/images (14).jpg,11,22,18,1
train/oranges/images (15).jpg,31,40,9,1
train/oranges/images (16).jpg,0,6,0,1
train/oranges/images (17).jpg,245,148,9,1
train/oranges/images (18).jpg,114,34,1,1
train/oranges/images (19).jpg,231,140,0,1
train/oranges/images (2).jpg,39,43,42,1
train/oranges/images (20).jpg,160,61,4,1
train/oranges/images (21).jpg,247,161,0,1
train/oranges/images (22).jpg,25,38,12,1
train/oranges/images (23).jpg,8,20,16,1
train/oranges/images (24).jpg,144,38,0,1
train/oranges/images (25).jpg,55,70,29,1
train/oranges/images (26).jpg,188,70,6,1
train/oranges/images (27).jpg,54,75,34,1
train/oranges/images (28).jpg,84,83,65,1
train/oranges/images (29).jpg,102,105,96,1
train/oranges/images (3).jpg,255,255,255,1
train/oranges/images (30).jpg,255,140,0,1
train/oranges/images (31).jpg,0,5,0,1
train/oranges/images (32).jpg,1,1,1,1
train/oranges/images (33).jpg,29,41,5,1
train/oranges/images (34).jpg,246,122,10,1
train/oranges/images (35).jpg,41,46,0,1
train/oranges/images (36).jpg,65,61,0,1
train/oranges/images (37).jpg,1,1,1,1
train/oranges/images (38).jpg,4,5,0,1
train/oranges/images (39).jpg,12,12,10,1
train/oranges/images (4).jpg,7,7,5,1
train/oranges/images (40).jpg,53,78,56,1
train/oranges/images (41).jpg,37,46,15,1
train/oranges/images (42).jpg,34,26,24,1
train/oranges/images (43).jpg,0,1,0,1
train/oranges/images (44).jpg,93,107,71,1
train/oranges/images (45).jpg,255,134,0,1
train/oranges/images (46).jpg,14,20,16,1
train/oranges/images (47).jpg,28,31,22,1
train/oranges/images (48).jpg,203,137,1,1
train/oranges/images (49).jpg,39,56,40,1
train/oranges/images (5).jpg,244,118,8,1
train/oranges/images (50).jpg,237,107,19,1
train/oranges/images (51).jpg,201,130,4,1
train/oranges/images (52).jpg,45,68,40,1
train/oranges/images (53).jpg,240,120,0,1
train/oranges/images (54).jpg,0,2,0,1
train/oranges/images (55).jpg,68,76,39,1
train/oranges/images (56).jpg,12,3,4,1
train/oranges/images (57).jpg,146,67,0,1
train/oranges/images (58).jpg,122,104,90,1
train/oranges/images (59).jpg,119,103,77,1
train/oranges/images (6).jpg,30,42,6,1
train/oranges/images (60).jpg,40,77,0,1
train/oranges/images (61).jpg,237,190,0,1
train/oranges/images (62).jpg,17,21,0,1
train/oranges/images (63).jpg,255,255,255,1
train/oranges/images (64).jpg,0,5,0,1
train/oranges/images (65).jpg,0,2,0,1
train/oranges/images (66).jpg,41,52,0,1
train/oranges/images (67).jpg,0,2,0,1
train/oranges/images (68).jpg,41,51,0,1
train/oranges/images (69).jpg,53,65,29,1
train/oranges/images (7).jpg,15,16,11,1
train/oranges/images (70).jpg,40,62,0,1
train/oranges/images (71).jpg,84,109,70,1
train/oranges/images (72).jpg,0,1,0,1
train/oranges/images (73).jpg,180,126,80,1
train/oranges/images (74).jpg,255,163,0,1
train/oranges/images (75).jpg,186,175,179,1
train/oranges/images (76).jpg,0,2,0,1
train/oranges/images (77).jpg,22,0,0,1
train/oranges/images (78).jpg,38,29,20,1
train/oranges/images (79).jpg,166,129,48,1
train/oranges/images (8).jpg,100,117,73,1
train/oranges/images (80).jpg,0,5,0,1
train/oranges/images (81).jpg,13,18,14,1
train/oranges/images (82).jpg,240,120,0,1
train/oranges/images (83).jpg,26,41,36,1
train/oranges/images (84).jpg,0,5,0,1
train/oranges/images (85).jpg,168,104,4,1
train/oranges/images (86).jpg,19,61,13,1
train/oranges/images (87).jpg,179,70,3,1
train/oranges/images (88).jpg,0,2,0,1
train/oranges/images (89).jpg,33,40,7,1
train/oranges/images (9).jpg,255,185,0,1
train/oranges/images (90).jpg,57,48,31,1
train/oranges/images (91).jpg,39,56,4,1
train/oranges/images (92).jpg,218,103,38,1
train/oranges/images (93).jpg,94,99,0,1
train/oranges/images (94).jpg,214,95,29,1
train/oranges/images (95).jpg,23,26,15,1
train/oranges/images (96).jpg,238,238,238,1
train/oranges/images (97).jpg,254,144,3,1
train/oranges/images (98).jpg,0,2,0,1
train/oranges/images (99).jpg,0,5,0,1
train/oranges/images - 2022-02-02T210141.236.jpg,12,23,15,1
train/oranges/images - 2022-02-02T210144.248.jpg,29,21,10,1
train/oranges/images - 2022-02-02T210152.138.jpg,222,22,6,1
train/oranges/images - 2022-02-02T210156.816.jpg,255,253,255,1
train/oranges/images - 2022-02-02T210159.174.jpg,220,92,31,1
train/oranges/images - 2022-02-02T210203.067.jpg,19,22,15,1
train/oranges/images - 2022-02-02T210203.389.jpg,38,55,0,1
train/oranges/images - 2022-02-02T210207.856.jpg,26,55,0,1
